"tax_id","org_name","growth_tmp","ref_type","reference"
284043,"streptomyces_spinoverrucosus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67366,"streptomyces_spiroverticillatus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
565072,"streptomyces_spongiae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
284037,"streptomyces_sporocinereus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
284038,"streptomyces_sporoclivatus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
284039,"streptomyces_spororaveus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
285567,"streptomyces_sporoverrucosus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
65499,"streptomyces_staurosporeus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
887469,"streptomyces_staurosporininus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68271,"streptomyces_steffisburgensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
146820,"streptomyces_stelliscabiei",29,"doi","doi.org/10.1186/s12866-018-1320-7"
173861,"streptomyces_stramineus",29,"doi","doi.org/10.1186/s12866-018-1320-7"
36818,"streptomyces_subrutilus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
436397,"streptomyces_sudanensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68272,"streptomyces_sulfonofaciens",27,"doi","doi.org/10.1186/s12866-018-1320-7"
47758,"streptomyces_sulphureus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
265730,"streptomyces_sundarbansensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
285530,"streptomyces_sviceus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
415721,"streptomyces_synnematoformans",29,"doi","doi.org/10.1186/s12866-018-1320-7"
76729,"streptomyces_syringium",28,"doi","doi.org/10.1186/s12866-018-1320-7"
330919,"streptomyces_tacrolimicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68273,"streptomyces_takataensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67367,"streptomyces_tanashiensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
565073,"streptomyces_tateyamensis",29,"doi","doi.org/10.1186/s12866-018-1320-7"
68274,"streptomyces_tauricus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1932,"streptomyces_tendae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1933,"streptomyces_tenebrarius",34,"doi","doi.org/10.1186/s12866-018-1320-7"
29308,"streptomyces_tenjimariensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67368,"streptomyces_termitum",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68275,"streptomyces_tetanusemus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
65605,"streptomyces_thermoalcalitolerans",45,"doi","doi.org/10.1186/s12866-018-1320-7"
1469144,"streptomyces_thermoautotrophicus",55,"doi","doi.org/10.1186/s12866-018-1320-7"
59298,"streptomyces_thermocarboxydovorans",45,"doi","doi.org/10.1186/s12866-018-1320-7"
59299,"streptomyces_thermocarboxydus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
78356,"streptomyces_thermocoprophilus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
44061,"streptomyces_thermodiastaticus",38,"doi","doi.org/10.1186/s12866-018-1320-7"
67589,"streptomyces_thermoflavus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
75292,"streptomyces_thermogriseus",52,"doi","doi.org/10.1186/s12866-018-1320-7"
44033,"streptomyces_thermolineatus",42,"doi","doi.org/10.1186/s12866-018-1320-7"
1934,"streptomyces_thermonitrificans",40,"doi","doi.org/10.1186/s12866-018-1320-7"
66905,"streptomyces_thermophilus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
161482,"streptomyces_thermospinosisporus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
80858,"streptomyces_thermotolerans",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1952,"streptomyces_thermoviolaceus",46,"doi","doi.org/10.1186/s12866-018-1320-7"
1934,"streptomyces_thermovulgaris",42,"doi","doi.org/10.1186/s12866-018-1320-7"
551547,"streptomyces_thinghirensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66431,"streptomyces_thioluteus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
208445,"streptomyces_tolypophorus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
68276,"streptomyces_torulosus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
285487,"streptomyces_tosaensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67369,"streptomyces_toxytricini",27,"doi","doi.org/10.1186/s12866-018-1320-7"
55952,"streptomyces_toyocaensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
285488,"streptomyces_triangulatus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
45399,"streptomyces_triostinicus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
367827,"streptomyces_tritolerans",28,"doi","doi.org/10.1186/s12866-018-1320-7"
83381,"streptomyces_tropicalensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
83656,"streptomyces_tsukubensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
285482,"streptomyces_tsusimaensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
47759,"streptomyces_tubercidicus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68278,"streptomyces_tuirus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68279,"streptomyces_tumuli",26,"doi","doi.org/10.1186/s12866-018-1320-7"
948699,"streptomyces_tunisiensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
85558,"streptomyces_turgidiscabies",28,"doi","doi.org/10.1186/s12866-018-1320-7"
67370,"streptomyces_umbrinus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67371,"streptomyces_umbrosus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67372,"streptomyces_variabilis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
284040,"streptomyces_variegatus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
285489,"streptomyces_varius",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67373,"streptomyces_varsoviensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
285451,"streptomyces_vastus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
51202,"streptomyces_vellosus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67374,"streptomyces_vendargensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
54571,"streptomyces_venezuelae",27,"doi","doi.org/10.1186/s12866-018-1320-7"
66432,"streptomyces_verne",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67375,"streptomyces_versipellis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
29309,"streptomyces_verticillus",26,"doi","doi.org/10.1186/s12866-018-1320-7"
362257,"streptomyces_vietnamensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1960,"streptomyces_vinaceus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67376,"streptomyces_vinaceusdrappus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67377,"streptomyces_violaceochromogenes",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67378,"streptomyces_violaceolatus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67379,"streptomyces_violaceorectus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1935,"streptomyces_violaceoruber",28,"doi","doi.org/10.1186/s12866-018-1320-7"
284042,"streptomyces_violaceorubidus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1936,"streptomyces_violaceus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68280,"streptomyces_violaceusniger",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67380,"streptomyces_violarus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67381,"streptomyces_violascens",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1936,"streptomyces_violatus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
285572,"streptomyces_virens",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1961,"streptomyces_virginiae",27,"doi","doi.org/10.1186/s12866-018-1320-7"
48665,"streptomyces_viridifaciens",26,"doi","doi.org/10.1186/s12866-018-1320-7"
173862,"streptomyces_viridiflavus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
887475,"streptomyces_viridis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68282,"streptomyces_viridiviolaceus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
284041,"streptomyces_viridobrunneus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1938,"streptomyces_viridochromogenes",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67382,"streptomyces_viridodiastaticus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68283,"streptomyces_viridogenes",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67581,"streptomyces_viridosporus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
76728,"streptomyces_vitaminophileus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1441876,"streptomyces_vulcanius",28,"doi","doi.org/10.1186/s12866-018-1320-7"
67383,"streptomyces_vulgaris",26,"doi","doi.org/10.1186/s12866-018-1320-7"
141454,"streptomyces_wadayamensis",26,"doi","doi.org/10.1186/s12866-018-1320-7"
43759,"streptomyces_wedmorensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
476555,"streptomyces_wellingtoniae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68284,"streptomyces_werraensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1196353,"streptomyces_wuyuanensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
67384,"streptomyces_xanthochromogenes",27,"doi","doi.org/10.1186/s12866-018-1320-7"
83382,"streptomyces_xanthocidicus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
68285,"streptomyces_xantholiticus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67385,"streptomyces_xanthophaeus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
408015,"streptomyces_xiamenensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1038928,"streptomyces_xinghaiensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
933941,"streptomyces_xishensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1142239,"streptomyces_yaanensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
310779,"streptomyces_yanglinensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1648182,"streptomyces_yangpuensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
78510,"streptomyces_yanii",28,"doi","doi.org/10.1186/s12866-018-1320-7"
155177,"streptomyces_yatensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
89050,"streptomyces_yeochonensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66378,"streptomyces_yerevanensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
114692,"streptomyces_yogyakartensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
67386,"streptomyces_yokosukanensis",27,"doi","doi.org/10.1186/s12866-018-1320-7"
654447,"streptomyces_youssoufiensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
156453,"streptomyces_yunnanensis",29,"doi","doi.org/10.1186/s12866-018-1320-7"
1042984,"streptomyces_zagrosensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68286,"streptomyces_zaomyceticus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1300267,"streptomyces_zhaozhouensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47479,"streptosporangium_album",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1682748,"streptosporangium_algeriense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
2002,"streptosporangium_amethystogenes",28,"doi","doi.org/10.1186/s12866-018-1320-7"
882451,"streptosporangium_anatoliense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1816182,"streptosporangium_becharense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47480,"streptosporangium_brasiliense",27,"doi","doi.org/10.1186/s12866-018-1320-7"
324952,"streptosporangium_canum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47481,"streptosporangium_carneum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1441878,"streptosporangium_corydalis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46186,"streptosporangium_fragile",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47484,"streptosporangium_koreanum",27,"doi","doi.org/10.1186/s12866-018-1320-7"
46187,"streptosporangium_longisporum",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1461250,"streptosporangium_lutulentum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1337876,"streptosporangium_nanhuense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
35764,"streptosporangium_nondiastaticum",29,"doi","doi.org/10.1186/s12866-018-1320-7"
909287,"streptosporangium_oxazolinicum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
35765,"streptosporangium_pseudovulgare",28,"doi","doi.org/10.1186/s12866-018-1320-7"
106413,"streptosporangium_purpuratum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
2001,"streptosporangium_roseum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
47485,"streptosporangium_rubrum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1706840,"streptosporangium_saharense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1260955,"streptosporangium_sandarakinum",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1301839,"streptosporangium_shengliense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
457432,"streptosporangium_sibiricum",26,"doi","doi.org/10.1186/s12866-018-1320-7"
47486,"streptosporangium_sp",28,"doi","doi.org/10.1186/s12866-018-1320-7"
106412,"streptosporangium_subroseum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1217546,"streptosporangium_terrae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46188,"streptosporangium_violaceochromogenes",27,"doi","doi.org/10.1186/s12866-018-1320-7"
47990,"streptosporangium_viridogriseum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
46190,"streptosporangium_vulgare",28,"doi","doi.org/10.1186/s12866-018-1320-7"
106411,"streptosporangium_yunnanense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1940,"streptoverticillium_albireticuli",28,"doi","doi.org/10.1186/s12866-018-1320-7"
173856,"streptoverticillium_album",33,"doi","doi.org/10.1186/s12866-018-1320-7"
1653856,"streptoverticillium_flavopersicum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66424,"streptoverticillium_hiroshimense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
68222,"streptoverticillium_kashmirense",27,"doi","doi.org/10.1186/s12866-018-1320-7"
97405,"streptoverticillium_kitasatoense",26,"doi","doi.org/10.1186/s12866-018-1320-7"
67315,"streptoverticillium_lavenduligriseum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
66427,"streptoverticillium_olivoverticillatum",27,"doi","doi.org/10.1186/s12866-018-1320-7"
67339,"streptoverticillium_orinoci",27,"doi","doi.org/10.1186/s12866-018-1320-7"
1433415,"streptoverticillium_reticulum",26,"doi","doi.org/10.1186/s12866-018-1320-7"
1433417,"streptoverticillium_verticillium",27,"doi","doi.org/10.1186/s12866-018-1320-7"
41675,"stygiolobus_azoricus",80,"doi","doi.org/10.1186/s12866-018-1320-7"
214851,"subdoligranulum_variabile",37,"doi","doi.org/10.1186/s12866-018-1320-7"
291180,"subsaximicrobium_saxinquilinus",22,"doi","doi.org/10.1186/s12866-018-1320-7"
291179,"subsaximicrobium_wynnwilliamsii",22,"doi","doi.org/10.1186/s12866-018-1320-7"
120213,"subtercola_boreus",24,"doi","doi.org/10.1186/s12866-018-1320-7"
120298,"subtercola_frigoramans",24,"doi","doi.org/10.1186/s12866-018-1320-7"
150121,"subtercola_pratensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
626938,"succinatimonas_hippei",37,"doi","doi.org/10.1186/s12866-018-1320-7"
40841,"succiniclasticum_ruminis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
83769,"succinimonas_amylolytica",37,"doi","doi.org/10.1186/s12866-018-1320-7"
78120,"succinispira_mobilis",36,"doi","doi.org/10.1186/s12866-018-1320-7"
83771,"succinivibrio_dextrinosolvens",38,"doi","doi.org/10.1186/s12866-018-1320-7"
74348,"sulfitobacter_brevis",20,"doi","doi.org/10.1186/s12866-018-1320-7"
218672,"sulfitobacter_delicatus",25,"doi","doi.org/10.1186/s12866-018-1320-7"
421000,"sulfitobacter_donghicola",25,"doi","doi.org/10.1186/s12866-018-1320-7"
218673,"sulfitobacter_dubius",25,"doi","doi.org/10.1186/s12866-018-1320-7"
335975,"sulfitobacter_litoralis",20,"doi","doi.org/10.1186/s12866-018-1320-7"
394264,"sulfitobacter_marinus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
83219,"sulfitobacter_mediterraneus",27,"doi","doi.org/10.1186/s12866-018-1320-7"
60137,"sulfitobacter_pontiacus",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1246864,"sulfitobacter_porphyrae",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1402135,"sulfitobacter_pseudonitzschiae",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1903071,"sulfitobacter_sp",27,"doi","doi.org/10.1186/s12866-018-1320-7"
53633,"sulfobacillus_acidophilus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
453960,"sulfobacillus_benefaciens",37,"doi","doi.org/10.1186/s12866-018-1320-7"
188789,"sulfobacillus_sibiricus",50,"doi","doi.org/10.1186/s12866-018-1320-7"
28034,"sulfobacillus_thermosulfidooxidans",50,"doi","doi.org/10.1186/s12866-018-1320-7"
338644,"sulfobacillus_thermotolerans",40,"doi","doi.org/10.1186/s12866-018-1320-7"
2285,"sulfolobus_acidocaldarius",71,"doi","doi.org/10.1186/s12866-018-1320-7"
41673,"sulfolobus_brierleyi",70,"doi","doi.org/10.1186/s12866-018-1320-7"
79601,"sulfolobus_hakonensis",68,"doi","doi.org/10.1186/s12866-018-1320-7"
47303,"sulfolobus_metallicus",65,"doi","doi.org/10.1186/s12866-018-1320-7"
2286,"sulfolobus_shibatae",73,"doi","doi.org/10.1186/s12866-018-1320-7"
2287,"sulfolobus_solfataricus",74,"doi","doi.org/10.1186/s12866-018-1320-7"
111955,"sulfolobus_tokodaii",75,"doi","doi.org/10.1186/s12866-018-1320-7"
53426,"sulfophobococcus_zilligii",90,"doi","doi.org/10.1186/s12866-018-1320-7"
1620215,"sulfuricaulis_limicola",28,"doi","doi.org/10.1186/s12866-018-1320-7"
649841,"sulfuricella_denitrificans",22,"doi","doi.org/10.1186/s12866-018-1320-7"
148813,"sulfuricurvum_kujiense",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1559896,"sulfuriferula_multivorans",35,"doi","doi.org/10.1186/s12866-018-1320-7"
171865,"sulfuriferula_plumbophilus",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1781211,"sulfuriferula_thiophila",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1811807,"sulfuriflexus_mobilis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
309806,"sulfurihydrogenibium_azorense",68,"doi","doi.org/10.1186/s12866-018-1320-7"
460873,"sulfurihydrogenibium_kristjanssonii",68,"doi","doi.org/10.1186/s12866-018-1320-7"
380763,"sulfurihydrogenibium_rodmanii",68,"doi","doi.org/10.1186/s12866-018-1320-7"
171121,"sulfurihydrogenibium_subterraneum",61,"doi","doi.org/10.1186/s12866-018-1320-7"
202747,"sulfurimonas_autotrophica",24,"doi","doi.org/10.1186/s12866-018-1320-7"
39766,"sulfurimonas_denitrificans",24,"doi","doi.org/10.1186/s12866-018-1320-7"
1176482,"sulfurimonas_gotlandica",15,"doi","doi.org/10.1186/s12866-018-1320-7"
1172190,"sulfurimonas_hongkongensis",25,"doi","doi.org/10.1186/s12866-018-1320-7"
317658,"sulfurimonas_paralvinellae",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1706046,"sulfurirhabdus_autotrophica",15,"doi","doi.org/10.1186/s12866-018-1320-7"
1381557,"sulfurisoma_sediminicola",25,"doi","doi.org/10.1186/s12866-018-1320-7"
69656,"sulfurisphaera_ohwakuensis",75,"doi","doi.org/10.1186/s12866-018-1320-7"
748811,"sulfuritalea_hydrogenivorans",25,"doi","doi.org/10.1186/s12866-018-1320-7"
364032,"sulfurivirga_caldicuralii",55,"doi","doi.org/10.1186/s12866-018-1320-7"
680648,"sulfurospirillum_alkalitolerans",30,"doi","doi.org/10.1186/s12866-018-1320-7"
57666,"sulfurospirillum_arcachonense",25,"doi","doi.org/10.1186/s12866-018-1320-7"
44674,"sulfurospirillum_barnesii",30,"doi","doi.org/10.1186/s12866-018-1320-7"
295028,"sulfurospirillum_carboxydovorans",30,"doi","doi.org/10.1186/s12866-018-1320-7"
366522,"sulfurospirillum_cavolei",30,"doi","doi.org/10.1186/s12866-018-1320-7"
65553,"sulfurospirillum_deleyianum",29,"doi","doi.org/10.1186/s12866-018-1320-7"
194424,"sulfurospirillum_halorespirans",30,"doi","doi.org/10.1186/s12866-018-1320-7"
66821,"sulfurospirillum_multivorans",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1431962,"sulfurovum_aggregans",32,"doi","doi.org/10.1186/s12866-018-1320-7"
206403,"sulfurovum_lithotrophicum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1630136,"sulfurovum_riftiae",35,"doi","doi.org/10.1186/s12866-018-1320-7"
437898,"sutterella_parvirubra",37,"doi","doi.org/10.1186/s12866-018-1320-7"
234908,"sutterella_stercoricanis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
40545,"sutterella_wadsworthensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
13276,"suttonella_indologenes",33,"doi","doi.org/10.1186/s12866-018-1320-7"
279832,"suttonella_ornithocola",37,"doi","doi.org/10.1186/s12866-018-1320-7"
471799,"symbiobacterium_ostreiconchae",60,"doi","doi.org/10.1186/s12866-018-1320-7"
557451,"symbiobacterium_terraclitae",55,"doi","doi.org/10.1186/s12866-018-1320-7"
2734,"symbiobacterium_thermophilum",60,"doi","doi.org/10.1186/s12866-018-1320-7"
557450,"symbiobacterium_turbinis",55,"doi","doi.org/10.1186/s12866-018-1320-7"
1905349,"symploca_muscorum",20,"doi","doi.org/10.1186/s12866-018-1320-7"
32046,"synechococcus_elongatus",24,"doi","doi.org/10.1186/s12866-018-1320-7"
32047,"synechococcus_leopoliensis",21,"doi","doi.org/10.1186/s12866-018-1320-7"
33070,"synechococcus_lividus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1131,"synechococcus_sp",21,"doi","doi.org/10.1186/s12866-018-1320-7"
543824,"synechocystis_aquatilis",22,"doi","doi.org/10.1186/s12866-018-1320-7"
1392622,"synechocystis_pevalekii",22,"doi","doi.org/10.1186/s12866-018-1320-7"
945780,"synechocystis_salina",22,"doi","doi.org/10.1186/s12866-018-1320-7"
1143,"synechocystis_sp",23,"doi","doi.org/10.1186/s12866-018-1320-7"
2754,"synergistes_jonesii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
499207,"syntrophaceticus_schinkii",37,"doi","doi.org/10.1186/s12866-018-1320-7"
119484,"syntrophobacter_fumaroxidans",37,"doi","doi.org/10.1186/s12866-018-1320-7"
119485,"syntrophobacter_pfennigii",30,"doi","doi.org/10.1186/s12866-018-1320-7"
283702,"syntrophobacter_sulfatireducens",37,"doi","doi.org/10.1186/s12866-018-1320-7"
29527,"syntrophobacter_wolinii",33,"doi","doi.org/10.1186/s12866-018-1320-7"
51197,"syntrophobotulus_glycolicus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
84037,"syntrophococcus_sucromutans",37,"doi","doi.org/10.1186/s12866-018-1320-7"
2082,"syntrophomonas_bryantii",30,"doi","doi.org/10.1186/s12866-018-1320-7"
231025,"syntrophomonas_curvata",37,"doi","doi.org/10.1186/s12866-018-1320-7"
264446,"syntrophomonas_erecta",37,"doi","doi.org/10.1186/s12866-018-1320-7"
402877,"syntrophomonas_palmitatica",37,"doi","doi.org/10.1186/s12866-018-1320-7"
66199,"syntrophomonas_sapovorans",35,"doi","doi.org/10.1186/s12866-018-1320-7"
863,"syntrophomonas_wolfei",36,"doi","doi.org/10.1186/s12866-018-1320-7"
404335,"syntrophomonas_zehnderi",37,"doi","doi.org/10.1186/s12866-018-1320-7"
328301,"syntrophorhabdus_aromaticivorans",37,"doi","doi.org/10.1186/s12866-018-1320-7"
86170,"syntrophothermus_lipocalidus",55,"doi","doi.org/10.1186/s12866-018-1320-7"
316277,"syntrophus_aciditrophicus",37,"doi","doi.org/10.1186/s12866-018-1320-7"
43774,"syntrophus_buswellii",35,"doi","doi.org/10.1186/s12866-018-1320-7"
43775,"syntrophus_gentianae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
520092,"tahibacter_aquaticus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
393006,"tamlana_crocina",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1168035,"tangfeifania_diversioriginum",30,"doi","doi.org/10.1186/s12866-018-1320-7"
1926292,"tardiphaga_sp",28,"doi","doi.org/10.1186/s12866-018-1320-7"
328415,"tateyamaria_pelophila",20,"doi","doi.org/10.1186/s12866-018-1320-7"
642227,"tatumella_morbirosei",28,"doi","doi.org/10.1186/s12866-018-1320-7"
82987,"tatumella_ptyseos",30,"doi","doi.org/10.1186/s12866-018-1320-7"
399969,"tatumella_punctata",27,"doi","doi.org/10.1186/s12866-018-1320-7"
480813,"tatumella_saanichensis",28,"doi","doi.org/10.1186/s12866-018-1320-7"
419007,"tatumella_terrea",27,"doi","doi.org/10.1186/s12866-018-1320-7"
84590,"taylorella_asinigenitalis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
198093,"teichococcus_ludipueritiae",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1592105,"tellurimicrobium_multivorans",28,"doi","doi.org/10.1186/s12866-018-1320-7"
474953,"telmatobacter_bradus",22,"doi","doi.org/10.1186/s12866-018-1320-7"
1123043,"telmatocola_sphagniphila",25,"doi","doi.org/10.1186/s12866-018-1320-7"
382514,"telmatospirillum_siberiense",28,"doi","doi.org/10.1186/s12866-018-1320-7"
413713,"tenacibaculum_adriaticum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
104269,"tenacibaculum_amylolyticum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
361581,"tenacibaculum_discolor",28,"doi","doi.org/10.1186/s12866-018-1320-7"
561505,"tenacibaculum_gallaicum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
285258,"tenacibaculum_lutimaris",30,"doi","doi.org/10.1186/s12866-018-1320-7"
107401,"tenacibaculum_maritimum",25,"doi","doi.org/10.1186/s12866-018-1320-7"
104268,"tenacibaculum_mesophilum",28,"doi","doi.org/10.1186/s12866-018-1320-7"
186571,"tenacibaculum_skagerrakense",25,"doi","doi.org/10.1186/s12866-018-1320-7"
1708749,"tenggerimyces_flavus",28,"doi","doi.org/10.1186/s12866-018-1320-7"
1035043,"tenuibacillus_halotolerans",37,"doi","doi.org/10.1186/s12866-018-1320-7"
747076,"tepidamorphus_gemmatus",50,"doi","doi.org/10.1186/s12866-018-1320-7"
499229,"tepidanaerobacter_acetatoxydans",37,"doi","doi.org/10.1186/s12866-018-1320-7"
224999,"tepidanaerobacter_syntrophicus",45,"doi","doi.org/10.1186/s12866-018-1320-7"
1413211,"tepidibacillus_decaturensis",37,"doi","doi.org/10.1186/s12866-018-1320-7"
1281767,"tepidibacillus_fermentans",50,"doi","doi.org/10.1186/s12866-018-1320-7"
1806172,"tepidibacillus_infernus",50,"doi","doi.org/10.1186/s12866-018-1320-7"
