ORGANISM_ID	TERM
8995	Host
9112	Host
9144	Host
9184	Host
9199	Host
75730	Dairy isolates
17552	Host
17673	Host
18728	Sediment
18728	Marine
18728	Deep sea
18728	Aquatic
18813	Host
18813	Bovine
18821	Host
4578	Host
4602	Soil
4605	Mammalian gastrointestinal tract
4605	Human intestinal microflora
4605	Host
4605	Birds intestinal microflora
4627	Intestinal tract
4627	Host
4627	Gastrointestinal tract
4627	Feces
12526	Oral cavity
12528	Oral cavity
17734	Soil
3809	Host
3829	Soil
3842	Host
3842	Gastrointestinal tract
3842	Feces
3859	Root nodule
3859	Plant root
3859	Host
3862	Host
3881	Host
4642	Human oral cavity
4642	Host
4650	Human oral cavity
4650	Host
4651	Host
4678	Host
4711	Soil
4729	Host
4811	Host
91474	Soil
3907	Host
3907	Blood
3987	Host
3997	Host
8169	Human intestinal microflora
8169	Host
8177	Human intestinal microflora
8177	Host
101179	Biogas reactor
8196	Soil
8214	Human intestinal microflora
8214	Host
8278	Host
8291	Host
8305	Human oral cavity
8305	Host
8333	Host
8356	Human upper respiratory tract
8356	Human airways
8356	Host
13034	Hot spring
13035	Hot spring
13060	Pig
13060	Host
13079	Wetland
13079	Bog
13110	Sludge
13119	Soil
93274	Dairy isolates
11594	Marine
11594	Host
13108	Bioreactor
17855	Human fecal
17855	Host
102856	Sulfur spring
2063	Nasopharyngeal microflora
2063	Host
16879	Gastrointestinal tract
16956	Mammalian gastrointestinal tract
4043	Host
4043	Fresh water
4049	Host
4086	Human intestinal microflora
4086	Host
4086	Gastrointestinal tract
4086	Feces
4140	Marine
4164	Human vaginal microflora
4164	Host
4227	Soil
4227	Host
4252	Host
4252	Gastrointestinal tract
4252	Feces
17010	Host
3415	Host
3461	Human vaginal microflora
3461	Host
3469	Human skin
3469	Host
4295	Host
4296	Host
4340	Wastewater
4340	Host
4340	Gastrointestinal tract
4340	Feces
4366	Surface water
4366	Hot spring
4366	Fresh water
4366	Aquatic
8394	Fresh water
8394	Aquatic
8413	Host
8474	Food
3470	Oral cavity
3470	Host
3478	Host
3517	Human intestinal microflora
3517	Human fecal
3517	Host
3558	Root nodule
3558	Host
3565	Human intestinal microflora
3565	Host
3586	Host
7593	Host
8494	Host
8511	Soil
8520	Skin
8520	Human skin
8520	Host
8520	Fresh water
13125	Human
13125	Host
13173	Mouse
13173	Host
7595	Host
7610	Host
7618	Host
7667	Human intestinal microflora
7667	Host
7706	Host
7760	Host
7827	Host
7828	Host
13180	Mud
13180	Estuaries
13180	Aquatic
13218	Host
13256	Rock
13281	Sea water
13281	Marine
13281	Aquatic
13328	Mud
13328	Fresh water
13328	Aquatic
13339	Host
7844	Host
12613	Oral cavity
12622	Soil
12622	Sewage plant
12649	Oral cavity
12654	Oral cavity
12658	Oral cavity
18267	Soil
18267	Rhizosphere
4373	Soil
19912	Soil
19912	Host
36449	Human blood
36449	Host
36449	Air
42505	Host
42572	Host
42574	Host
13427	Human
13427	Host
44724	Human
44724	Host
50201	Plant
40583	Soil
40583	Rhizosphere
40583	Host
37005	Host
37005	Gastrointestinal tract
37005	Feces
39855	Aquaculture
39855	Animal gastrointestinal tract
39855	Animal facility
39858	Aquaculture
39858	Animal gastrointestinal tract
39858	Animal facility
44975	Root nodule
45021	Industrial waste
71538	Honey bee Larva
43405	Plants
43405	Host
75780	Human gastrointestinal tract
40053	Aquaculture
40053	Animal gastrointestinal tract
40053	Animal facility
37426	Soil
31965	Host
19810	Host
19834	Host
19868	Soil
19868	Host
19899	Host
19934	Soil
19934	Host
29334	Soil
29335	Aquatic
32824	Gastrointestinal tract
32824	Feces
19962	Host
19968	Host
19985	Host
20015	Host
33075	Host
20872	Host
20872	Animal gastrointestinal tract
21040	Terrestrial
21040	Soil
23173	Host
27426	Wastewater
27426	Sludge
27439	Soil
28461	Soil
28482	Soil
21064	Host
21142	Host
27494	Soil
27510	Soil
27573	Sediment
27580	Wastewater
27580	Sludge
28700	Soil
25820	Plant root
25820	Host
29373	Soil
29439	Host
49843	Soil
31001	Biofilm
31131	Fresh water
31131	Aquatic
31220	Hot spring
31220	Aquatic
31241	Soil
32175	Wastewater
32175	Intestinal tract
32175	Host
32274	Human fecal
32311	Human stomach
20025	Host
20077	Host
20089	Soil
20089	Host
20094	Soil
20094	Host
29441	Host
29459	Aquatic
29474	Sediment
29495	Fresh water
29495	Aquatic
29500	Soil
33524	Host
18959	Soil
18959	Host
18990	Human
18990	Host
19008	Soil
19008	Host
19079	Host
20104	Soil
20104	Host
20114	Host
24447	Host
33371	Human fecal
21183	Human intestinal microflora
23464	Sediment
23558	Host
24684	Rice paddies
24684	Plants
21269	Gastrointestinal tract
21275	Gastrointestinal tract
21300	Gastrointestinal tract
21305	Gastrointestinal tract
21337	Gastrointestinal tract
25842	Sludge
27599	Wastewater
27599	Sludge
27749	Fresh water
27749	Aquatic
27810	Aquatic
28744	Soil
28760	Host
28800	Soil
28830	Soil
32334	Bog
25950	Host
25953	Aquatic
26056	Soil
31339	Soil
31407	Soil
31453	Ponds
31453	Aquatic
32454	Host
32454	Gastrointestinal tract
32454	Feces
32464	Marine
32464	Aquatic
29559	Soil
29596	Host
29596	Gastrointestinal tract
29596	Feces
29771	Marine
29771	Hydrothermal vent
29771	Hot spring
29771	Aquatic
29855	Hot spring
29855	Aquatic
33449	Groundwater
20410	Gastrointestinal tract
20520	Host
20556	Soil
20556	Rhizosphere
101150	Algae
33528	Soil
33528	Rhizosphere
21455	Host
26972	Marine
26996	Soil
26996	Rhizosphere
26996	Host
27005	Soil
23594	Sediment
23683	Rumen
23683	Host
23847	Sediment
24865	Marine
24923	Soil
21458	Host
21535	Terrestrial
21535	Soil
30475	Wastewater
30475	Sludge
30478	Air
30568	Soil
30596	Host
23853	Host
23879	Host
36838	Host
27991	Soil
27993	Soil
27993	Rhizosphere
28021	Soil
28886	Soil
29061	Soil
26118	Sediment
26146	Marine
26146	Aquatic
28095	Soil
31537	Soil
31655	Sediment
32529	Aquatic
32566	Soil
32613	Soil
32613	Fresh water
32613	Aquatic
32632	Host
35165	Host
19445	Soil
20566	Human oral cavity
20566	Host
20601	Aquatic
20611	Meat food product
20611	Host
20611	Fish
23048	Host
27231	Soil
27279	Soil
19650	Soil
19650	Human fecal
19650	Host
19732	Soil
19732	Host
19773	Host
24051	Soil
25072	Plant root
25072	Host
25242	Fermented food product
25303	Respiratory tract
25303	Nasopharyngeal microflora
44037	Mine
44157	Sediment
44157	Marine
44157	Aquatic
27374	Soil
27387	Soil
27387	Fresh water
27387	Aquatic
30797	Soil
24101	Soil
24101	Aquatic
28108	Soil
28143	Soil
28186	Host
29251	Host
30894	Sediment
30894	Aquatic
30941	Soil
30984	Soil
35188	Host
28233	Wastewater
28233	Sludge
28335	Host
31818	Soil
2058	Host
6451	Plants
6488	Human skin
6488	Host
6525	Soil
6525	Sand
6528	Soil
6528	Sea water
6528	Mud
6528	Fresh water
6567	Skin
6567	Human skin
6567	Host
6567	Fresh water
6584	Human oral cavity
6584	Host
105961	Insect gut
105961	Fruits
3777	Host
3777	Fresh water
3788	Host
3837	Soil
3837	Host
3869	Host
1302	Host
1310	Host
1316	Host
1320	Host
1362	Host
1362	Blood
1434	Marine
1434	Aquatic
1451	Host
6588	Host
6647	Human vaginal microflora
6647	Host
6671	Plants
6671	Host
6682	Root nodule
6682	Host
6691	Human oral cavity
6691	Host
11233	Host
11233	Fresh water
11277	Human intestinal microflora
11277	Host
3876	Host
3882	Host
3905	Soil
3930	Host
3957	Root nodule
3957	Rhizosphere
3957	Plant root
3957	Host
3974	Soil
8430	Soil
8430	Intestinal tract
8430	Host
8430	Fresh water
8430	Food
8491	Host
5508	Host
5517	Human airways
5517	Host
5606	Human airways
5606	Host
5607	Human airways
5607	Host
5632	Host
5706	Human skin
5706	Host
5711	Host
3066	Skin
3066	Host
3118	Human airways
3118	Host
3159	Host
3159	Gastrointestinal tract
3159	Feces
8518	Skin
8518	Human skin
8518	Host
8518	Fresh water
8522	Host
8607	Vagina
8607	Host
8644	Host
8665	Ponds
8665	Fresh water
10404	Host
10404	Fresh water
10414	Human oral cavity
10414	Host
10476	Soil
10484	Soil
10484	Host
10484	Fresh water
10484	Food
10617	Soil
10617	Host
10617	Fresh water
2140	Insect endosymbiont
2140	Host
2140	Endosymbiont
2142	Insect endosymbiont
2142	Host
3230	Marine
3230	Aquatic
3235	Host
3328	Soil
3352	Soil
3352	Host
7616	Host
7662	Human intestinal microflora
7662	Host
7684	Host
7714	Host
124	Intestinal tract
124	Host
124	Gastrointestinal tract
124	Feces
144	Host
147	Soil
147	Root nodule
147	Host
163	Ponds
163	Aquatic
177	Soil
177	Normal microflora
3982	Host
4028	Host
4050	Human airways
4050	Host
10660	Human stomach
10660	Host
104094	Termite gut
2183	Host
2183	Fresh water
2241	Soil
2241	Host
2250	Fresh water
2257	Fresh water
2258	Soil
2273	Oil fields
2311	Host
6724	Host
7720	Host
7747	Saline water
7747	Aquatic
7769	Host
7788	Host
7791	Host
7821	Host
13169	Human skin
13169	Human
13169	Host
89964	Fresh water
90113	Fermented food product
103690	Freshwater sediment
103690	Aquatic
1459	Host
1496	Host
1523	Soil
1523	Hot spring
1523	Fresh water
1523	Aquatic
1533	Mammalian gastrointestinal tract
1533	Human intestinal microflora
1533	Host
1533	Birds intestinal microflora
6728	Human intestinal microflora
6728	Host
6728	Gastrointestinal tract
6728	Feces
6799	Human intestinal microflora
6799	Host
6799	Gastrointestinal tract
6799	Feces
6813	Human intestinal microflora
6813	Host
6813	Gastrointestinal tract
6813	Feces
6834	Human intestinal microflora
6834	Host
6877	Vagina
6877	Host
17	Marine
17	Aquatic
38	Host
70	Soil
70	Sediment
70	Fresh water
70	Aquatic
1562	Soil
1562	Intestinal tract
1562	Host
1562	Fresh water
1562	Food
1602	Host
1615	Host
1623	Host
5734	Host
6907	Human intestinal microflora
6907	Host
6907	Gastrointestinal tract
6907	Feces
6916	Host
94244	Microbial mat
108295	Host
3354	Aquatic
4084	Soil
4084	Intestinal tract
4084	Host
4084	Fresh water
4084	Food
4097	Human oral cavity
4097	Host
4143	Skin
4143	Host
4160	Human oral cavity
4160	Host
4190	Marine
8677	Skin
8677	Human skin
8677	Host
8677	Fresh water
8729	Host
8753	Human airways
8753	Host
5832	Sediment
5832	Marine
5832	Aquatic
5948	Host
5955	Marine
6024	Oral cavity
6024	Host
6054	Marine
6054	Hydrothermal vent
6054	Hot spring
6054	Aquatic
6063	Human fecal
6063	Host
6063	Gastrointestinal tract
6063	Feces
6072	Host
10674	Host
10674	Fresh water
10688	Host
3372	Human nasopharyngeal microflora
3372	Host
3497	Host
10003	Host
10697	Host
10697	Fresh water
10746	Host
10746	Fresh water
10791	Host
10791	Fresh water
10811	Human stomach
10811	Host
10872	Human stomach
10872	Host
10922	Host
10922	Fresh water
10956	Host
10956	Fresh water
10985	Human intestinal microflora
10985	Host
2379	Host
2420	Host
2432	Host
3526	Hot spring
3526	Aquatic
7838	Host
7845	Host
7882	Host
7889	Human intestinal microflora
7889	Host
7954	Human intestinal microflora
7954	Host
7954	Aquatic
7978	Sediment
7978	Marine
7978	Brackish water
7978	Aquatic
10196	Soil
10196	Host
10196	Fresh water
10196	Food
10228	Soil
10228	Root nodule
10228	Plant root
10228	Host
106300	Sheep
103178	Soil
2506	Host
2590	Soil
2590	Host
2599	Soil
2671	Host
2689	Soil
8092	Host
8139	Host
102894	Mud
102894	Fresh water
949	Sludge
949	Host
955	Host
1640	Host
1647	Host
1655	Host
1657	Host
1684	Surface water
1684	Soil
1684	Marine
1684	Fresh water
1684	Aquatic
1770	Host
1771	Host
1773	Hot spring
1773	Fresh water
1773	Aquatic
6953	Host
6957	Soil
6999	Host
7005	Host
7005	Fresh water
7066	Host
7068	Host
7099	Human intestinal microflora
7099	Host
23113	Soil
23113	Host
968	Soil
968	Host
1024	Soil
1024	Host
1029	Intestinal tract
1029	Host
1053	Host
1092	Intestinal tract
1092	Host
1092	Blood
1099	Wastewater
1099	Host
1140	Host
1162	Fresh water
1162	Aquatic
1200	Soil
1200	Fresh water
1777	Marine
1784	Obligate symbiont
1784	Fresh water
1794	Soil
1794	Host
1794	Fresh water
1867	Host
6092	Oral cavity
6092	Host
6139	Marine
6155	Human vaginal microflora
6155	Host
6173	Host
6260	Marine
3532	Human intestinal microflora
3532	Human fecal
3532	Host
3532	Gastrointestinal tract
3532	Feces
3537	Host
5065	Aquatic
5088	Human intestinal microflora
5088	Host
5131	Soil
5131	Rice roots
5131	Host
5137	Wastewater
5137	Host
5159	Sediment
5159	Aquatic
5180	Human oral cavity
5180	Host
5193	Human skin
5193	Human airways
5193	Host
5311	Human skin
5311	Host
6317	Oil fields
6431	Human intestinal microflora
6431	Host
11060	Human stomach
11060	Host
11061	Human stomach
11061	Host
11065	Human stomach
11065	Host
11084	Plant root
11084	Host
3540	Host
3559	Human intestinal microflora
3559	Host
3559	Gastrointestinal tract
3559	Feces
3585	Host
3658	Fresh water
3658	Aquatic
3713	Human intestinal microflora
3713	Human fecal
3713	Host
3713	Gastrointestinal tract
3713	Feces
3738	Soil
3738	Plant surface
3767	Soil
3767	Host
5312	Human skin
5312	Human airways
5312	Host
5323	Aquatic
10230	Soil
10230	Root nodule
10230	Plant root
10230	Host
10249	Wastewater
10249	Host
10263	Soil
10263	Root nodule
10263	Plant root
10263	Host
10342	Soil
10342	Host
10342	Fresh water
11106	Soil
11132	Sediment
11132	Saline water
11132	Marine
11132	Aquatic
103932	Sea water
2810	Fresh water
2810	Aquatic
8208	Human intestinal microflora
8208	Host
8213	Human intestinal microflora
8213	Host
8234	Soil
8243	Host
8255	Human intestinal microflora
8255	Host
10360	Host
10364	Rhizosphere-colonizing
10364	Rhizosphere
10364	Host
10372	Host
1922	Plants
7256	Human upper respiratory tract
7256	Human airways
7256	Host
7260	Mat
7260	Marine
7260	Aquatic
7261	Fresh water
7261	Aquatic
8383	Marine
8407	Soil
8425	Human airways
8425	Host
103677	Saline lake
103677	Fresh water
103677	Aquatic
103977	Amoeba
1203	Soil
1203	Cave
1225	Sediment
1225	Aquatic
1230	Human intestinal microflora
1230	Host
1230	Gastrointestinal tract
1273	Marine
1278	Surface water
1278	Marine
1924	Soil
1931	Host
1951	Hot spring
1951	Fresh water
1963	Soil
1975	Nasopharyngeal microflora
1975	Host
2011	Sediment
2011	Mud
2011	Marine
2011	Aquatic
2021	Host
7294	Host
7398	Host
7459	Host
7494	Soil
7494	Host
7494	Fresh water
7504	Host
7516	Host
7521	Host
7536	Host
14176	Sludge
88813	Whale gastrointestinal tract
48439	Tick
13809	Sewage plant
13809	Sediment
13490	Bioreactor
93273	Host
93273	Horse
14135	Marine
14135	Deep sea
14135	Aquatic
89002	Host
92896	Soil
71995	Plants
71995	Host
20044	Soil
20044	Host
91501	Gastrointestinal tract
91501	Feces
95180	Sediment
88741	Aquatic
99458	Human fecal
75748	Soil
99444	Soil
13561	Host
13561	Bird
12377	Marine
12377	Deep sea
12377	Aquatic
47894	Soil
13604	Human
13604	Host
13613	Lake
13613	Fresh water
13613	Aquatic
13705	Soil
13706	Human
13706	Host
13710	Sea water
13710	Marine
13710	Aquatic
32353	Host
44194	Human
44194	Host
18409	Soil
18409	Rhizosphere
18507	Host
30096	Soil
41903	Turkey
41903	Host
27434	Soil
27492	Soil
27492	Rhizosphere
13745	Sediment
13745	Marine
13745	Aquatic
13750	Soil
13750	Rhizosphere
13812	Sediment
13812	Marine
13812	Aquatic
13940	Soil
32577	Mud
29486	Wastewater
29486	Sludge
29486	Host
18658	Plants
18687	Host
29604	Plant symbiont
29604	Host
29634	Soil
37432	Soil
13242	Plants
13286	Human
13286	Host
23420	Stratosphere
23420	Air
27650	Sediment
27758	Marine
27758	Aquatic
13956	Sediment
13956	Marine
13956	Aquatic
13963	Sediment
13963	Marine
13963	Aquatic
13991	Soda lakes
13991	Aquatic
14045	Sediment
14045	Marine
14045	Aquatic
14130	Soil
14130	Ponds
14130	Host
14130	Aquatic
32831	Host
43669	Intestinal tract
43669	Human
43669	Host
29657	Sediment
14214	Gastrointestinal tract
18775	Host
18804	Plants
18892	Host
33020	Fresh water
33020	Aquatic
29802	Soil
29832	Wastewater
29832	Sludge
29883	Host
13295	Sediment
13295	Estuarine sediment
13295	Estuaries
13295	Aquatic
13360	Soil
13361	Soil
13364	Host
13364	Bovine
19018	Host
19018	Bird
19026	Milk
19026	Dairy isolates
19086	Urogenital tract
34065	Coral
13450	Host
13462	Plants
13465	Sediment
18130	Marine
32039	Host
32061	Mud
32061	Fresh water
32061	Aquatic
85286	Groundwater
85286	Contaminated water
72739	Rhizosphere-colonizing
32177	Wastewater
32177	Intestinal tract
32177	Host
26988	Fresh water
26988	Aquatic
36738	Host
36738	Bird
33239	Soil
33240	Soil
33269	Human oral cavity
33269	Host
44156	Host
29934	Ponds
29934	Host
29934	Aquatic
29956	Soil
29961	Soil
30005	Soil
27129	Soil
13512	Mat
13512	Marine
13512	Aquatic
13556	Sludge
28515	Marine
28515	Aquatic
24949	Aquatic
25011	Host
21608	Host
4681	Host
4688	Host
4709	Host
4709	Fresh water
4720	Soil
4742	Soil
4742	Sludge
4742	Oil fields
4742	Fresh water
9279	Host
9356	Sediment
9356	Marine
15242	Soil
15244	Soil
15249	Soil
15285	Mud
19674	Host
19685	Host
11789	Host
9391	Host
9492	Oral cavity
9492	Host
9521	Host
9562	Fresh water
9582	Soil
9582	Root nodule
9582	Plant root
9582	Host
19730	Soil
19730	Host
19737	Soil
19737	Host
19738	Soil
19738	Host
19835	Host
19854	Host
19870	Soil
19870	Host
16387	Host
16419	Soil
16419	Fresh water
20629	Host
12817	Host
12817	Endosymbiont
12982	Host
13067	Sea water
13067	Marine
13067	Aquatic
5886	Host
619	Host
20642	Soil
20642	Root nodule
20659	Host
20737	Host
20851	Host
20851	Animal gastrointestinal tract
628	Host
657	Host
669	Insect endosymbiont
669	Host
669	Endosymbiont
725	Soil
725	Host
725	Fresh water
776	Marine
776	Hot spring
777	Host
849	Groundwater
913	Human intestinal microflora
913	Host
913	Gastrointestinal tract
913	Feces
28680	Soil
28682	Soil
92878	Cattle
28807	Host
28824	Soil
25152	Aquatic
25302	Respiratory tract
25302	Nasopharyngeal microflora
13113	Host
13113	Bird
13117	Soil
13120	Soil
13120	Rice paddies
13187	Soil
13212	Sea water
13212	Marine
13212	Aquatic
13214	Plants
940	Fresh water
940	Aquatic
4744	Human airways
4744	Host
4780	Hot spring
4780	Aquatic
4936	Endosymbiont
4938	Host
4973	Host
4981	Host
4988	Host
11962	Soil
12061	Human stomach
4998	Host
5019	Host
5019	Biofilm
5029	Human intestinal microflora
5029	Host
5042	Terrestrial
5042	Soil
9613	Host
9706	Host
9757	Soil
9757	Root nodule
9757	Plant root
9757	Host
19895	Host
19901	Host
19904	Host
19908	Soil
19908	Host
19927	Soil
19927	Host
19995	Host
20038	Air
20052	Soil
20052	Host
20053	Soil
20053	Host
16555	Intestinal tract
16609	Skin
16609	Mammalian gastrointestinal tract
16609	Insect endosymbiont
16609	Colon
16661	Soil
16661	Fresh water
16661	Food
16661	Feces
26483	Soil
26531	Aquatic
9773	Soil
9773	Sediment
9773	Sea water
9773	Mud
9773	Fresh water
9856	Skin
9856	Human skin
9856	Host
9856	Fresh water
9878	Host
20124	Host
24416	Host
24510	Wastewater
16801	Plants
21095	Sewage plant
8759	Human airways
8759	Host
8768	Host
8776	Fresh water
8780	Skin
8780	Human skin
8780	Host
8780	Fresh water
27846	Soil
28839	Soil
28972	Soil
28982	Host
29003	Soil
29030	Soil
21141	Terrestrial
21157	Terrestrial
106044	Rhizosphere
19184	Animal gastrointestinal tract
15828	Soil
19789	Soil
19789	Host
25744	Plant root
25744	Host
12373	Host
12445	Oral cavity
22916	Host
22916	Animal gastrointestinal tract
204	Oral cavity
204	Host
216	Marine
216	Aquatic
284	Intestinal tract
284	Host
292	Host
297	Marine
297	Aquatic
338	Soil
391	Soil
391	Fresh water
391	Aquatic
411	Host
20130	Host
12498	Soil
12498	Fresh water
12517	Host
16825	Sludge
16825	Fresh water
16825	Aquatic
16897	Vagina
16897	Gastrointestinal tract
451	Sediment
451	Groundwater
451	Fresh water
451	Aquatic
459	Fresh water
459	Aquatic
4212	Marine
4212	Host
4238	Soil
4238	Host
4300	Host
4317	Hot spring
4317	Aquatic
4324	Human intestinal microflora
4324	Host
4330	Host
4365	Mud
4365	Marine
4365	Deep sea
23556	Host
23618	Aquatic
23633	Marine
23633	Aquatic
20299	Host
20299	Gastrointestinal tract
20299	Feces
20299	Animal feces
16925	Fresh water
17062	Aquatic
17064	Aquatic
17070	Aquatic
21377	Host
4382	Marine
4382	Aquatic
4383	Marine
4399	Host
4428	Host
4449	Host
8934	Skin
8934	Human skin
8934	Host
8934	Fresh water
8977	Soil
8977	Host
8977	Fresh water
8977	Food
9008	Human
9041	Host
28038	Soil
28043	Soil
29154	Wastewater
29154	Sludge
9045	Host
9080	Host
9152	Host
9178	Host
9214	Host
9220	Host
9260	Host
29284	Sediment
15976	Sediment
26088	Soil
26138	Host
12596	Host
12612	Oral cavity
12620	Oral cavity
18949	Host
99225	Soil
471	Human airways
471	Host
471	Fresh water
16110	Fresh water
16110	Aquatic
16180	Hot spring
16180	Aquatic
12640	Marine
12640	Biofilm
476	Host
483	Host
485	Host
486	Host
510	Wastewater
510	Host
549	Soil
552	Soil
552	Host
552	Fresh water
553	Host
